Topic (level 1)        Topic (level 2)        Topic (level 3)        concept_text_long        item_name        variable_label        source        measure_wave        suf_index        data_collection_a        mode_a        sort_id        Annotations
Education & training - employment        Employment situation / internship & pathways        Conditions of employment        Type of temporary employment [job]        jobt9        Project limited in time/temporary position (Type of temporary employment [job])        TREE, Swiss Labor Force Survey (SLFS)        1, 2        Wave-specific        Base (BQ)        CATI        530        
Education & training - employment        Employment situation / internship & pathways        Conditions of employment        Type of temporary employment [job]        jobt11        Position that is regularly re-elected (Type of temporary employment [job])        TREE, Swiss Labor Force Survey (SLFS)        1, 2        Wave-specific        Base (BQ)        CATI        531        
Education & training - employment        Employment situation / internship & pathways        Conditions of employment        Type of temporary employment [job]        jobt6        Seasonal work (Type of temporary employment [job])        TREE, Swiss Labor Force Survey (SLFS)        1, 2        Wave-specific        Base (BQ)        CATI        532        
Education & training - employment        Employment situation / internship & pathways        Conditions of employment        Type of temporary employment [job]        jobt12        Another form of temporary work (Type of temporary employment [job])        TREE, Swiss Labor Force Survey (SLFS)        1, 2        Wave-specific        Base (BQ)        CATI        533        
Education & training - employment        Employment situation / internship & pathways        Conditions of employment        Type of temporary employment [job]        jobt7        Casual work (Type of temporary employment [job])        TREE, Swiss Labor Force Survey (SLFS)        1, 2        Wave-specific        Base (BQ)        CATI        534        
Education & training - employment        Employment situation / internship & pathways        Conditions of employment        Work on call [job]        jhflex        Do you provide work on call? [job]        TREE, Swiss Labor Force Survey (SLFS)        1, 2        Wave-specific        Base (BQ)        CATI        535        
Education & training - employment        Employment situation / internship & pathways        Conditions of employment        Atypical working hours [job]        jworkingtime1        Do you sometimes work in the evening? (Atypical working hours [job])        TREE, Swiss Labor Force Survey (SLFS)        1, 2        Wave-specific        Base (BQ)        CATI        536        
Education & training - employment        Employment situation / internship & pathways        Conditions of employment        Atypical working hours [job]        jworkingtime2        Do you sometimes work at night? (Atypical working hours [job])        TREE, Swiss Labor Force Survey (SLFS)        1, 2        Wave-specific        Base (BQ)        CATI        537        
Education & training - employment        Employment situation / internship & pathways        Conditions of employment        Atypical working hours [job]        jworkingtime3        Do you sometimes work on Saturdays? (Atypical working hours [job])        TREE, Swiss Labor Force Survey (SLFS)        1, 2        Wave-specific        Base (BQ)        CATI        538        
Education & training - employment        Employment situation / internship & pathways        Conditions of employment        Atypical working hours [job]        jworkingtime4        Do you sometimes work on Sundays? (Atypical working hours [job])        TREE, Swiss Labor Force Survey (SLFS)        1, 2        Wave-specific        Base (BQ)        CATI        539        
Education & training - employment        Employment situation / internship & pathways        Conditions of employment        Atypical working hours [internship]        pjworkingtime1        Do you sometimes work in the evening? (Atypical working hours [internship])        TREE, Swiss Labor Force Survey (SLFS)        1, 2        Wave-specific        Base (BQ)        CATI        540        
Education & training - employment        Employment situation / internship & pathways        Conditions of employment        Atypical working hours [internship]        pjworkingtime2        Do you sometimes work at night? (Atypical working hours [internship])        TREE, Swiss Labor Force Survey (SLFS)        1, 2        Wave-specific        Base (BQ)        CATI        541        
Education & training - employment        Employment situation / internship & pathways        Conditions of employment        Atypical working hours [internship]        pjworkingtime3        Do you sometimes work on Saturdays? (Atypical working hours [internship])        TREE, Swiss Labor Force Survey (SLFS)        1, 2        Wave-specific        Base (BQ)        CATI        542        
Education & training - employment        Employment situation / internship & pathways        Conditions of employment        Atypical working hours [internship]        pjworkingtime4        Do you sometimes work on Sundays? (Atypical working hours [internship])        TREE, Swiss Labor Force Survey (SLFS)        1, 2        Wave-specific        Base (BQ)        CATI        543        
Education & training - employment        Employment situation / internship & pathways        Conditions of employment        Level of employment (full/part time, 3-level) [job]        jobgradcat        What is your level of employment (full/part time, 3-level)? [job]        TREE        1, 2        Wave-specific, Episodic        Base (BQ)        CATI        544        
Education & training - employment        Employment situation / internship & pathways        Conditions of employment        Level of employment (full/part time, 3-level) [internship]        pjobgradcat        What is your level of employment (full/part time, 3-level)? [internship]        TREE        1, 2        Wave-specific, Episodic        Base (BQ)        CATI        545        
Education & training - employment        Employment situation / internship & pathways        Conditions of employment        Level of employment (in % of a full-time job) [job]        jobgrad        What is your level of employment (in % of a full-time job)? [job]        TREE, Swiss Labor Force Survey (SLFS)        1, 2        Wave-specific        Base (BQ)        CATI        546        
Education & training - employment        Employment situation / internship & pathways        Conditions of employment        Level of employment (in % of a full-time job) [internship]        pjobgrad        What is your level of employment (in % of a full-time job)? [internship]        TREE, Swiss Labor Force Survey (SLFS)        1, 2        Wave-specific        Base (BQ)        CATI        547        
Education & training - employment        Employment situation / internship & pathways        Conditions of employment        Agreed/contractual working hours per week [job]        joconh        How many working hours per week are stipulated in your contract / agreed? [job]        TREE, Swiss Labor Force Survey (SLFS)        1, 2        Wave-specific        Base (BQ)        CATI        548        
Education & training - employment        Employment situation / internship & pathways        Conditions of employment        Agreed/contractual working hours per week [internship]        pjoconh        How many working hours per week are stipulated in your contract? [internship]        TREE, Swiss Labor Force Survey (SLFS)        1, 2        Wave-specific        Base (BQ)        CATI        549        
Education & training - employment        Employment situation / internship & pathways        Conditions of employment        Normal weekly working hours at the firm (in full-time employment) [job]        jhregfirm        How many hours a week is a full-time-job at this firm? [job]        TREE        1, 2        Wave-specific        Base (BQ)        CATI        550        
Education & training - employment        Employment situation / internship & pathways        Conditions of employment        Normal weekly working hours at the firm (in full-time employment) [internship]        pjhregfirm        How many hours a week is a full-time-job at this firm? [internship]        TREE        1, 2        Wave-specific        Base (BQ)        CATI        551        
Education & training - employment        Employment situation / internship & pathways        Conditions of employment        Predictability of working hours (if no working hours agreed) [job]        jobhundet1        How well can you anticipate how much you will work in near future? [job]        TREE        1, 2        Wave-specific        Base (BQ)        CATI        552        
Education & training - employment        Employment situation / internship & pathways        Conditions of employment        Autonomy in determining activity level (if no working hours agreed) [job]        jobhundet2        Do you have a say in how much you work or is it determined by firm? [job]        TREE        1, 2        Wave-specific        Base (BQ)        CATI        553        
Education & training - employment        Employment situation / internship & pathways        Conditions of employment        Predictability of working hours (if no working hours agreed) [internship]        pjobhundet1        How well can you anticipate how much you will work in near future? [internship]        TREE        1, 2        Wave-specific        Base (BQ)        CATI        554        
Education & training - employment        Employment situation / internship & pathways        Conditions of employment        Autonomy in determining activity level (if no working hours agreed) [internship]        pjobhundet2        Do you have a say in how much you work or is it determined by firm? [internship]        TREE        1, 2        Wave-specific        Base (BQ)        CATI        555        
Education & training - employment        Employment situation / internship & pathways        Conditions of employment        Job security        jsecu        Perceived likelihood of losing this job within the next 12 months (Job security)        TREE        1, 2        Wave-specific        Complementary (CQ)        Web/PP        556        
Education & training - employment        Employment situation / internship & pathways        Conditions of employment        Working hours per week [job]        jobh        How many hours per week do you normally work in this position? [job]        TREE, Swiss Labor Force Survey (SLFS)        1, 2        Wave-specific, Episodic        Base (BQ)        CATI        557        
Education & training - employment        Employment situation / internship & pathways        Conditions of employment        Working hours per week [internship]        pjobh        How many hours per week do you normally work in this position? [internship]        TREE, Swiss Labor Force Survey (SLFS)        1, 2        Wave-specific, Episodic        Base (BQ)        CATI        558        
Education & training - employment        Employment situation / internship & pathways        Conditions of employment        Minimum number of working hours per week (if varying working hours) [job]        jobhbmin        What is the minimum hours you worked per week (past three month)? [job]        TREE        1, 2        Wave-specific        Base (BQ)        CATI        559        
Education & training - employment        Employment situation / internship & pathways        Conditions of employment        Maximum number of working hours per week (if varying working hours) [job]        jobhbmax        What is the maximum hours you worked per week (past three month)? [job]        TREE        1, 2        Wave-specific        Base (BQ)        CATI        560        
Education & training - employment        Employment situation / internship & pathways        Conditions of employment        Maximum number of working hours per week (if varying working hours) [internship]        pjobhbmax        What is the maximum hours you worked per week (past three month)? [internship]        TREE        1, 2        Wave-specific        Base (BQ)        CATI        561        
Education & training - employment        Employment situation / internship & pathways        Conditions of employment        Minimum number of working hours per week (if varying working hours) [internship]        pjobhbmin        What is the minimum hours you worked per week (past three month)? [internship]        TREE        1, 2        Wave-specific        Base (BQ)        CATI        562        
Education & training - employment        Employment situation / internship & pathways        Job position within company's hierarchy        Supervisory function [job]        jpos3        Do you have subordinates in this position? [job]        TREE, Swiss Labor Force Survey (SLFS)        1, 2        Wave-specific        Base (BQ)        CATI        564        
Education & training - employment        Employment situation / internship & pathways        Job position within company's hierarchy        Number of subordinates [job]        jpos3a        How many subordinates do you have? [job]        TREE, Swiss Labor Force Survey (SLFS)        1, 2        Wave-specific        Base (BQ)        CATI        565        
Education & training - employment        Employment situation / internship & pathways        Salary        Salary: unit / reference period of salary [job]        salacat        Is that your hourly, monthly or yearly pay? [job]        TREE, Swiss Labor Force Survey (SLFS)        1, 2        Wave-specific        Base (BQ)        CATI        567        
Education & training - employment        Employment situation / internship & pathways        Salary        Salary: unit / reference period of salary [internship]        psalacat        Is that your hourly, monthly or yearly pay? [internship]        TREE, Swiss Labor Force Survey (SLFS)        1, 2        Wave-specific        Base (BQ)        CATI        568        
Education & training - employment        Employment situation / internship & pathways        Salary        Salary: amount [job]        salaam        How much do you earn in this position? [job]        TREE, Swiss Labor Force Survey (SLFS)        1, 2        Wave-specific        Base (BQ)        CATI        569        
Education & training - employment        Employment situation / internship & pathways        Salary        Salary: amount [internship]        psalaam        How much do you earn in this position? [internship]        TREE, Swiss Labor Force Survey (SLFS)        1, 2        Wave-specific        Base (BQ)        CATI        570        
Education & training - employment        Employment situation / internship & pathways        Salary        Salary: type of foreign currency (if foreign currency) [job]        foreign_currency        In which currency do you receive your pay? [job]        TREE        1, 2        Wave-specific        Base (BQ)        CATI        571        
Education & training - employment        Employment situation / internship & pathways        Salary        Salary: type of foreign currency (if foreign currency) [internship]        pforeign_currency        In which currency do you receive your pay? [internship]        TREE        1, 2        Wave-specific        Base (BQ)        CATI        572        
Education & training - employment        Employment situation / internship & pathways        Salary        Salary: unit / reference period of salary (if foreign currency) [job]        fc_sala_unit        Is that your hourly, monthly or yearly pay in foreign currency? [job]        TREE        1, 2        Wave-specific        Base (BQ)        CATI        573        
Education & training - employment        Employment situation / internship & pathways        Salary        Salary: unit / reference period of salary (if foreign currency) [internship]        pfc_sala_unit        Is that your hourly, monthly or yearly pay in foreign currency? [internship]        TREE        1, 2        Wave-specific        Base (BQ)        CATI        574        
Education & training - employment        Employment situation / internship & pathways        Salary        Salary: gross or net salary [job]        sala4        Is the stated amount your gross or net income? [job]        TREE, Swiss Labor Force Survey (SLFS)        1, 2        Wave-specific        Base (BQ)        CATI        575        
Education & training - employment        Employment situation / internship & pathways        Salary        Salary: receives a 13th month of pay [job]        sala5        Do you receive a 13th month of pay? [job]        TREE, Swiss Labor Force Survey (SLFS)        1, 2        Wave-specific        Base (BQ)        CATI        576        
Education & training - employment        Employment situation / internship & pathways        Salary        Salary: 13th month of pay included in stated annual pay [job]        sala6        Is the 13th month of pay included in the stated annual salary? [job]        TREE        1, 2        Wave-specific        Base (BQ)        CATI        577        
Education & training - employment        Employment situation / internship & pathways        Salary        Salary: gross or net salary [internship]        psala4        Is the stated amount your gross or net income? [internship]        TREE, Swiss Labor Force Survey (SLFS)        1, 2        Wave-specific        Base (BQ)        CATI        578        
Education & training - employment        Employment situation / internship & pathways        Salary        Salary: receives a 13th month of pay [internship]        psala5        Do you receive a 13th month of pay? [internship]        TREE, Swiss Labor Force Survey (SLFS)        1, 2        Wave-specific        Base (BQ)        CATI        579        
Education & training - employment        Employment situation / internship & pathways        Salary        Salary: 13th month of pay included in stated annual pay [internship]        psala6        Is the 13th month of pay included in the stated annual salary? [internship]        TREE        1, 2        Wave-specific        Base (BQ)        CATI        580        
Education & training - employment        Employment situation / internship & pathways        Resources & strains (employment)        Variety of tasks [job]        jvar_fs        Variety of tasks [job]        TREE,  Zapf et al. (1983),  Dunckel (1999),  Prümper, Hartmannsgruber, and Frese (1995)        1, 2        Wave-specific        Complementary (CQ)        Web/PP        582        
Education & training - employment        Employment situation / internship & pathways        Resources & strains (employment)        Variety of tasks [job]        jvar1        I can learn a lot at my work (Variety of tasks [job])        TREE,  Zapf et al. (1983),  Dunckel (1999),  Prümper, Hartmannsgruber, and Frese (1995)        1, 2        Wave-specific        Complementary (CQ)        Web/PP        583        
Education & training - employment        Employment situation / internship & pathways        Resources & strains (employment)        Variety of tasks [job]        jvar2        My tasks at work are diversified (Variety of tasks [job])        TREE,  Zapf et al. (1983),  Dunckel (1999),  Prümper, Hartmannsgruber, and Frese (1995)        1, 2        Wave-specific        Complementary (CQ)        Web/PP        584        
Education & training - employment        Employment situation / internship & pathways        Resources & strains (employment)        Variety of tasks [job]        jvar3        At work I can fully apply my knowledge/skills (Variety of tasks [job])        TREE,  Zapf et al. (1983),  Dunckel (1999),  Prümper, Hartmannsgruber, and Frese (1995)        1, 2        Wave-specific        Complementary (CQ)        Web/PP        585        
Education & training - employment        Employment situation / internship & pathways        Resources & strains (employment)        Scope of action [job]        jsca_fs        Scope of action [job]        TREE,  Zapf et al. (1983),  Dunckel (1999),  Prümper, Hartmannsgruber, and Frese (1995)        1, 2        Wave-specific        Complementary (CQ)        Web/PP        586        
Education & training - employment        Employment situation / internship & pathways        Resources & strains (employment)        Scope of action [job]        jsca1        I have a say in what work I have to do (Scope of action [job])        TREE,  Zapf et al. (1983),  Dunckel (1999),  Prümper, Hartmannsgruber, and Frese (1995)        1, 2        Wave-specific        Complementary (CQ)        Web/PP        587        
Education & training - employment        Employment situation / internship & pathways        Resources & strains (employment)        Scope of action [job]        jsca2        I can decide myself how I carry out tasks (Scope of action [job])        TREE,  Zapf et al. (1983),  Dunckel (1999),  Prümper, Hartmannsgruber, and Frese (1995)        1, 2        Wave-specific        Complementary (CQ)        Web/PP        588        
Education & training - employment        Employment situation / internship & pathways        Resources & strains (employment)        Scope of action [job]        jsca3        It's up to me how I schedule my work (Scope of action [job])        TREE,  Zapf et al. (1983),  Dunckel (1999),  Prümper, Hartmannsgruber, and Frese (1995)        1, 2        Wave-specific        Complementary (CQ)        Web/PP        589        
Education & training - employment        Employment situation / internship & pathways        Resources & strains (employment)        Strain [job]        jove_fs        Strain [job]        TREE,  Zapf et al. (1983),  Dunckel (1999),  Prümper, Hartmannsgruber, and Frese (1995)        1, 2        Wave-specific        Complementary (CQ)        Web/PP        590        
Education & training - employment        Employment situation / internship & pathways        Resources & strains (employment)        Strain: Time pressure [job]        jovpr_comp        Strain: Time pressure [job]        TREE,  Zapf et al. (1983),  Dunckel (1999),  Prümper, Hartmannsgruber, and Frese (1995)        1, 2        Wave-specific        Complementary (CQ)        Web/PP        591        
Education & training - employment        Employment situation / internship & pathways        Resources & strains (employment)        Strain: Excessive demands [job]        jovex_comp        Strain: Excessive demands [job]        TREE,  Zapf et al. (1983),  Dunckel (1999),  Prümper, Hartmannsgruber, and Frese (1995)        1, 2        Wave-specific        Complementary (CQ)        Web/PP        592        
Education & training - employment        Employment situation / internship & pathways        Resources & strains (employment)        Strain [job]        jove1        At work, I am pressed for time (Strain [job])        TREE,  Zapf et al. (1983),  Dunckel (1999),  Prümper, Hartmannsgruber, and Frese (1995)        1, 2        Wave-specific        Complementary (CQ)        Web/PP        593        
Education & training - employment        Employment situation / internship & pathways        Resources & strains (employment)        Strain [job]        jove3        I have too much to do (Strain [job])        TREE,  Zapf et al. (1983),  Dunckel (1999),  Prümper, Hartmannsgruber, and Frese (1995)        1, 2        Wave-specific        Complementary (CQ)        Web/PP        594        
Education & training - employment        Employment situation / internship & pathways        Resources & strains (employment)        Strain [job]        jove4        At work I feel out of my depth (Strain [job])        TREE,  Zapf et al. (1983),  Dunckel (1999),  Prümper, Hartmannsgruber, and Frese (1995)        1, 2        Wave-specific        Complementary (CQ)        Web/PP        595        
Education & training - employment        Employment situation / internship & pathways        Resources & strains (employment)        Strain [job]        jove5        I have to manage tasks, which are too complicated for me (Strain [job])        TREE,  Zapf et al. (1983),  Dunckel (1999),  Prümper, Hartmannsgruber, and Frese (1995)        1, 2        Wave-specific        Complementary (CQ)        Web/PP        596        
Education & training - employment        Employment situation / internship & pathways        Resources & strains (employment)        Strain: work environment [job]        jsur_fs        Work environment [job]        TREE,  Zapf et al. (1983),  Dunckel (1999),  Prümper, Hartmannsgruber, and Frese (1995)        1, 2        Wave-specific        Complementary (CQ)        Web/PP        597        
Education & training - employment        Employment situation / internship & pathways        Resources & strains (employment)        Strain: work environment [job]        jsur1        Conditions at my workplace are unfavourable (Work environment [job])        TREE,  Zapf et al. (1983),  Dunckel (1999),  Prümper, Hartmannsgruber, and Frese (1995)        1, 2        Wave-specific        Complementary (CQ)        Web/PP        598        
Education & training - employment        Employment situation / internship & pathways        Resources & strains (employment)        Strain: work environment [job]        jsur3        My work is physically strenuous (Work environment [job])        TREE,  Zapf et al. (1983),  Dunckel (1999),  Prümper, Hartmannsgruber, and Frese (1995)        1, 2        Wave-specific        Complementary (CQ)        Web/PP        599        
Education & training - employment        Employment situation / internship & pathways        Resources & strains (employment)        Strain: work environment [job]        jsur4        My work environment is hazardous (Work environment [job])        TREE,  Zapf et al. (1983),  Dunckel (1999),  Prümper, Hartmannsgruber, and Frese (1995)        1, 2        Wave-specific        Complementary (CQ)        Web/PP        600        
Education & training - employment        Employment situation / internship & pathways        Resources & strains (employment)        Illegitimate tasks [job]        jit2        I have to do tasks that seem pointless (Illegitimate tasks [job])        TREE,  Zapf et al. (1983),  Dunckel (1999),  Prümper, Hartmannsgruber, and Frese (1995)        1, 2        Wave-specific        Complementary (CQ)        Web/PP        601        
Education & training - employment        Employment situation / internship & pathways        Resources & strains (employment)        Social support [job]        jsoc_fs        Social support 1        TREE,  Zapf et al. (1983),  Dunckel (1999),  Prümper, Hartmannsgruber, and Frese (1995)        1, 2        Wave-specific        Complementary (CQ)        Web/PP        602        
Education & training - employment        Employment situation / internship & pathways        Resources & strains (employment)        Social support [job]        jsoc2        I can rely on colleagues in case of trouble at work (Social support 1)        TREE,  Zapf et al. (1983),  Dunckel (1999),  Prümper, Hartmannsgruber, and Frese (1995)        1, 2        Wave-specific        Complementary (CQ)        Web/PP        603        
Education & training - employment        Employment situation / internship & pathways        Resources & strains (employment)        Social support [job]        jsoc3        I can rely on supervisor if difficulties arise at work (Social support 1)        TREE,  Zapf et al. (1983),  Dunckel (1999),  Prümper, Hartmannsgruber, and Frese (1995)        1, 2        Wave-specific        Complementary (CQ)        Web/PP        604        
Education & training - employment        Employment situation / internship & pathways        Resources & strains (employment)        Social support [job]        jsoc4        The teamwork with my colleagues is very good (Social support 1)        TREE,  Zapf et al. (1983),  Dunckel (1999),  Prümper, Hartmannsgruber, and Frese (1995)        1, 2        Wave-specific        Complementary (CQ)        Web/PP        605        
Education & training - employment        Employment situation / internship & pathways        Resources & strains (employment)        Career prospects [job]        jcaco_comp        Career prospects 1        TREE,  Zapf et al. (1983),  Prümper, Hartmannsgruber, and Frese (1995)        1, 2        Wave-specific        Complementary (CQ)        Web/PP        606        
Education & training - employment        Employment situation / internship & pathways        Resources & strains (employment)        Career prospects [job]        jcaco1        Firm offers good further training opportunities (Career prospects 1)        TREE,  Zapf et al. (1983),  Prümper, Hartmannsgruber, and Frese (1995)        1, 2        Wave-specific        Complementary (CQ)        Web/PP        607        
Education & training - employment        Employment situation / internship & pathways        Resources & strains (employment)        Career prospects [job]        jcaco2        Firm offers good career opportunities (Career prospects 1)        TREE,  Zapf et al. (1983),  Prümper, Hartmannsgruber, and Frese (1995)        1, 2        Wave-specific        Complementary (CQ)        Web/PP        608        
Education & training - employment        Employment situation / internship & pathways        Resources & strains (employment)        Teaching skills of supervisor [job]        jqua_fs        Teaching skills        TREE        1, 2        Wave-specific        Complementary (CQ)        Web/PP        609        
Education & training - employment        Employment situation / internship & pathways        Resources & strains (employment)        Teaching skills of supervisor [job]        jqua1        I am very satisfied with my supervisor (Teaching skills)        TREE        1, 2        Wave-specific        Complementary (CQ)        Web/PP        610        
Education & training - employment        Employment situation / internship & pathways        Resources & strains (employment)        Teaching skills of supervisor [job]        jqua2        Supervisor is good at explaining things (Teaching skills)        TREE        1, 2        Wave-specific        Complementary (CQ)        Web/PP        611        
Education & training - employment        Employment situation / internship & pathways        Resources & strains (employment)        Teaching skills of supervisor [job]        jqua3        Supervisor tells me if I did a task well or not (Teaching skills)        TREE        1, 2        Wave-specific        Complementary (CQ)        Web/PP        612        
Education & training - employment        Employment situation / internship & pathways        Resources & strains (employment)        Professional skills of supervisor [job]        jqua8        Supervisor is well versed in area of expertise (Professional skills)        TREE        1, 2        Wave-specific        Complementary (CQ)        Web/PP        613        
Education & training - employment        Employment situation / internship & pathways        Job tasks, requirements and job-skills-mismatch        Job requirements: social skills        jskilla_comp        Job requirements: social skills        TREE        1, 2        Wave-specific        Complementary (CQ)        Web/PP        615        
Education & training - employment        Employment situation / internship & pathways        Job tasks, requirements and job-skills-mismatch        Job requirements: literacy        jskillb_comp        Job requirements: literacy        TREE        1, 2        Wave-specific        Complementary (CQ)        Web/PP        616        
Education & training - employment        Employment situation / internship & pathways        Job tasks, requirements and job-skills-mismatch        Job requirements: manual skills        jskillc_comp        Job requirements: manual skills        TREE        1, 2        Wave-specific        Complementary (CQ)        Web/PP        617        
Education & training - employment        Employment situation / internship & pathways        Job tasks, requirements and job-skills-mismatch        Job requirements: problem solving        jskilld_comp        Job requirements: problem solving        TREE        1, 2        Wave-specific        Complementary (CQ)        Web/PP        618        
Education & training - employment        Employment situation / internship & pathways        Job tasks, requirements and job-skills-mismatch        Job requirements: numeracy        jskille_comp        Job requirements: numeracy        TREE        1, 2        Wave-specific        Complementary (CQ)        Web/PP        619        
Education & training - employment        Employment situation / internship & pathways        Job tasks, requirements and job-skills-mismatch        Job requirements        jskill1        Ability to work in a team is important at work (Job requirements)        TREE        1, 2        Wave-specific        Complementary (CQ)        Web/PP        620        
Education & training - employment        Employment situation / internship & pathways        Job tasks, requirements and job-skills-mismatch        Job requirements        jskill2        Confidence in reading/understanding text is important at work (Job requirements)        TREE        1, 2        Wave-specific        Complementary (CQ)        Web/PP        621        
Education & training - employment        Employment situation / internship & pathways        Job tasks, requirements and job-skills-mismatch        Job requirements        jskill3        Physical strength/stamina are important at work (Job requirements)        TREE        1, 2        Wave-specific        Complementary (CQ)        Web/PP        622        
Education & training - employment        Employment situation / internship & pathways        Job tasks, requirements and job-skills-mismatch        Job requirements        jskill4        Creativity in finding solutions is a important at work (Job requirements)        TREE        1, 2        Wave-specific        Complementary (CQ)        Web/PP        623        
Education & training - employment        Employment situation / internship & pathways        Job tasks, requirements and job-skills-mismatch        Job requirements        jskill5        Confidence in dealing with figures is important at work (Job requirements)        TREE        1, 2        Wave-specific        Complementary (CQ)        Web/PP        624        
Education & training - employment        Employment situation / internship & pathways        Job tasks, requirements and job-skills-mismatch        Job requirements        jskill6        Communicating, negotiating is important at work (Job requirements)        TREE        1, 2        Wave-specific        Complementary (CQ)        Web/PP        625        
Education & training - employment        Employment situation / internship & pathways        Job tasks, requirements and job-skills-mismatch        Job requirements        jskill7        Good writing and phrasing skills are important at work (Job requirements)        TREE        1, 2        Wave-specific        Complementary (CQ)        Web/PP        626        
Education & training - employment        Employment situation / internship & pathways        Job tasks, requirements and job-skills-mismatch        Job requirements        jskill8        Manual adeptness is important at work (Job requirements)        TREE        1, 2        Wave-specific        Complementary (CQ)        Web/PP        627        
Education & training - employment        Employment situation / internship & pathways        Job tasks, requirements and job-skills-mismatch        Job requirements        jskill9        Solving complicated tasks/problems is important at work (Job requirements)        TREE        1, 2        Wave-specific        Complementary (CQ)        Web/PP        628        
Education & training - employment        Employment situation / internship & pathways        Job tasks, requirements and job-skills-mismatch        Job requirements        jskill10        Proficiency in arithmetic/mathematics is important at work (Job requirements)        TREE        1, 2        Wave-specific        Complementary (CQ)        Web/PP        629        
Education & training - employment        Employment situation / internship & pathways        Job tasks, requirements and job-skills-mismatch        Educational requirements for this position [job]        jreq_cert        Does working in this position require having some kind of diploma? [job]        TREE        1, 2        Wave-specific        Base (BQ)        CATI        630        
Education & training - employment        Employment situation / internship & pathways        Job tasks, requirements and job-skills-mismatch        Educational requirements for this position [internship]        pjreq_cert        Does working in this position require having some kind of diploma? [internship]        TREE        1, 2        Wave-specific        Base (BQ)        CATI        631        
Education & training - employment        Employment situation / internship & pathways        Job tasks, requirements and job-skills-mismatch        Induction period required [job]        jreqnstr        Does working in this position require a longer induction period? [job]        TREE        1, 2        Wave-specific        Base (BQ)        CATI        632        
Education & training - employment        Employment situation / internship & pathways        Job tasks, requirements and job-skills-mismatch        Induction period required [internship]        pjreqnstr        Does working in this position require a longer induction period? [internship]        TREE        1, 2        Wave-specific        Base (BQ)        CATI        633        
Education & training - employment        Employment situation / internship & pathways        Absenteeism/intention to change job        Intention to quit [job]        jquitc        How often do you consider changing your firm? (Intention to quit)        TREE        1, 2        Wave-specific        Complementary (CQ)        Web/PP        635        
Education & training - employment        Employment situation / internship & pathways        Absenteeism/intention to change job        Intention to quit [job]        jquitp        How often do you consider changing your current profession? (Intention to quit)        TREE        1, 2        Wave-specific        Complementary (CQ)        Web/PP        636        
Education & training - employment        Employment situation / internship & pathways        Absenteeism/intention to change job        Absenteeism [job]        jabse        Number of sick days at work in the past 4 weeks        TREE        1, 2        Wave-specific        Complementary (CQ)        Web/PP        637        
Education & training - employment        Employment situation / internship & pathways        Absenteeism/intention to change job        Truancy [job]        jtruancy_comp        Truancy [job]        PISA 2000,  PISA 2012,  Kunter et al. (2002),  Mang et al. (2018)        1, 2        Wave-specific        Complementary (CQ)        Web/PP        638        
Education & training - employment        Employment situation / internship & pathways        Absenteeism/intention to change job        Truancy [job]        jtruancy2        Fail to show up at work without a reason in the past 4 weeks (Truancy)        PISA 2000,  PISA 2012,  Kunter et al. (2002),  Mang et al. (2018)        1, 2        Wave-specific        Complementary (CQ)        Web/PP        639        
Education & training - employment        Employment situation / internship & pathways        Absenteeism/intention to change job        Delay [job]        jtruancy3        Arrive late at work past 4 weeks (Delay)        PISA 2000,  PISA 2012,  Kunter et al. (2002),  Mang et al. (2018)        1, 2        Wave-specific        Complementary (CQ)        Web/PP        640        
Education & training - employment        Employment situation / internship & pathways        Reasons for termination of employment        Reason for job end [job]        jobreasend        Why do you no longer have this position? [job]        TREE, Swiss Labor Force Survey (SLFS)        1, 2        Episodic        Base (BQ)        CATI        642        
Education & training - employment        Self-assessment of education & employment pathways        Assessment of current education & training        Complementarity of dual VET [training firm]        filis_comp        Complementarity of dual VET        TREE        1, 2        Wave-specific        Complementary (CQ)        Web/PP        645        
Education & training - employment        Self-assessment of education & employment pathways        Assessment of current education & training        Complementarity of dual VET [training firm]        filis1        What I learn at school is useful for my training (Complementarity of dual VET)        TREE        1, 2        Wave-specific        Complementary (CQ)        Web/PP        646        
Education & training - employment        Self-assessment of education & employment pathways        Assessment of current education & training        Complementarity of dual VET [training firm]        filis3        What I learn in training is also taught at school (Complementarity of dual VET)        TREE        1, 2        Wave-specific        Complementary (CQ)        Web/PP        647        
Education & training - employment        Self-assessment of education & employment pathways        Perceived fit & commitment: main activities        Perceived fit of education        edfit_fs        Perceived fit        TREE,  Neuenschwander et al. (2013)        1, 2        Wave-specific        Complementary (CQ)        Web/PP        649        
Education & training - employment        Self-assessment of education & employment pathways        Perceived fit & commitment: main activities        Perceived fit of education        edfit1        This education is currently my best option (Perceived fit)        TREE,  Neuenschwander et al. (2013)        1, 2        Wave-specific        Complementary (CQ)        Web/PP        650        
Education & training - employment        Self-assessment of education & employment pathways        Perceived fit & commitment: main activities        Perceived fit of education        edfit3        This education suits my abilities (Perceived fit)        TREE,  Neuenschwander et al. (2013)        1, 2        Wave-specific        Complementary (CQ)        Web/PP        651        
Education & training - employment        Self-assessment of education & employment pathways        Perceived fit & commitment: main activities        Perceived fit of education        edfit4        This education suits my interests (Perceived fit)        TREE,  Neuenschwander et al. (2013)        1, 2        Wave-specific        Complementary (CQ)        Web/PP        652        
